name,source,vectors
Незаконное проникновение на охраняемый объект,criminal_code,"[0.8478177785873413, 0.01403205655515194, 2.8709678649902344, 1.4352753162384033, -1.2382490634918213, -2.6338157653808594, 0.05692864954471588, 2.8885905742645264, 0.1362852156162262, -2.032261848449707, -0.27014386653900146, 0.6053735613822937, 1.0294641256332397, -0.14783547818660736, -0.36541807651519775, 1.7563202381134033, -0.20992982387542725, 0.21547777950763702, 1.381885290145874, 2.417793035507202, -0.1562926024198532, 0.8888269662857056, -1.1279468536376953, -4.434793472290039, -1.379190444946289, -2.6200969219207764, 0.47225937247276306, 1.2641092538833618, -3.2699971199035645, 0.4216959476470947, -1.1671472787857056, 0.3402043581008911, 0.8235560655593872, -0.004531261511147022, 1.9646284580230713, -1.7021946907043457, 1.3602360486984253, 2.1083667278289795, -0.19883477687835693, -1.2186588048934937, 1.283448576927185, -1.8755378723144531, -2.90792179107666, 3.379934787750244, -2.4029064178466797, 1.252164363861084, 1.9953248500823975, -0.1873929351568222, 0.0885668471455574, -0.6417189240455627, -1.2943942546844482, -4.018723487854004, 0.28397902846336365, 2.323831081390381, -1.2131714820861816, 0.5963242053985596, -1.27578604221344, -5.436570644378662, 2.2127604484558105, -4.351656436920166, -0.17969273030757904, 0.40150707960128784, -1.2764861583709717, 1.8892041444778442, 1.185671091079712, 1.8368189334869385, -1.420472264289856, 0.2525772154331207, 2.080127000808716, -4.574021339416504, 1.1962730884552002, -0.247955784201622, -0.7361117005348206, -0.2305503636598587, 4.103598594665527, 2.40655779838562, -1.0492324829101562, 0.6781235933303833, 0.19991488754749298, 2.0295815467834473, 1.8416929244995117, -1.324479341506958, 1.643963098526001, 1.0023096799850464, -0.3072291314601898, 2.639582395553589, -0.5964646339416504, 1.3478327989578247, -0.713722825050354, -0.6770157814025879, 3.358049154281616, -1.1175525188446045, 0.5423346161842346, 0.052361976355314255, 0.7907673120498657, -0.5837045311927795, 0.08858856558799744, -0.13807354867458344, -0.346794456243515, 0.6376004815101624]"
"Нарушение правил безопасности при ведении горных, строительных или иных работ",criminal_code,"[-0.004028051160275936, 1.2539368867874146, -0.4553070664405823, 0.12476858496665955, 0.8995102047920227, -2.2807915210723877, 1.0922921895980835, 1.915160059928894, -1.4758316278457642, -1.0940496921539307, 0.7221474647521973, -0.059460029006004333, 1.266836166381836, 2.9596197605133057, -1.238473892211914, 0.1983424872159958, -3.2118330001831055, 1.2200584411621094, -0.17027400434017181, -0.13912002742290497, -1.0803769826889038, 2.4384098052978516, 2.011922597885132, -1.4707393646240234, -1.2152029275894165, -1.998013973236084, -0.22638916969299316, 1.4045454263687134, -0.781945526599884, 1.2083369493484497, 1.2908326387405396, -1.1006088256835938, -1.439382553100586, -0.9060795903205872, 0.5806536674499512, -0.960258424282074, 1.8203989267349243, 2.0325844287872314, -1.2668776512145996, -2.201064348220825, -1.1582655906677246, -1.2833119630813599, -1.479468584060669, 1.723008155822754, -0.8703637719154358, 0.3751797080039978, 1.6362509727478027, -1.9614249467849731, -0.1511576622724533, -0.2083720713853836, 0.5631087422370911, -2.1528773307800293, 1.5327582359313965, -2.17380952835083, 0.15542009472846985, 0.3044414222240448, -1.154343605041504, -1.4449576139450073, 0.6942660212516785, -1.4488266706466675, -2.0148978233337402, -0.16286404430866241, 0.4888394773006439, 2.362748384475708, 0.3682235777378082, -0.1519310474395752, 1.0972628593444824, -1.3656413555145264, 1.710260272026062, -0.42817163467407227, -0.3059544861316681, 0.4451603591442108, -1.3787498474121094, -1.379798173904419, -0.15440933406352997, 3.1862196922302246, 1.3712209463119507, -2.176499843597412, 2.418562650680542, 1.8474441766738892, 0.661009669303894, -1.5911056995391846, 0.9527274966239929, 0.3910517394542694, 0.15072564780712128, 2.7756712436676025, 0.742236316204071, 2.7088894844055176, -1.5843281745910645, 1.5899865627288818, 1.1870791912078857, -0.6963143944740295, 2.0488338470458984, 2.224595308303833, 1.5049880743026733, 0.10700517147779465, -1.3663642406463623, 0.433513343334198, 0.23379254341125488, -2.8487212657928467]"
Нарушение правил безопасности на взрывоопасных объектах,criminal_code,"[-0.9815200567245483, 0.12126950174570084, -1.487168788909912, 0.3896014988422394, -1.145586609840393, -0.9734972715377808, 0.046933017671108246, 2.3480007648468018, -1.2387527227401733, -1.4091969728469849, -1.073245644569397, -0.19250695407390594, -0.45323386788368225, 0.6745036244392395, 0.020877329632639885, 0.054342661052942276, -1.483591914176941, 0.45427292585372925, 1.3043794631958008, 0.3189704418182373, -2.2513277530670166, 0.08773119002580643, 0.619471549987793, -1.4710439443588257, 0.7493078112602234, -0.8108792901039124, -2.172454357147217, 0.7848413586616516, -1.4957435131072998, 0.07831926643848419, 0.04112785682082176, -0.9002025127410889, -1.3586020469665527, 0.07613927125930786, 1.4367791414260864, -1.1711866855621338, 1.7440884113311768, 1.1983530521392822, -0.6254040002822876, -1.7803031206130981, 1.2944704294204712, -1.898561954498291, -0.023379620164632797, 1.1969343423843384, -1.4151382446289062, 0.3526966869831085, 0.6245557069778442, -0.6685223579406738, 0.6735478043556213, -0.5233447551727295, 0.8111310005187988, -0.9767235517501831, 0.05442225560545921, -0.9701065421104431, -1.4172402620315552, 1.2405004501342773, 0.09055162221193314, -0.20339138805866241, 0.1849193274974823, -1.798767328262329, -0.4085594713687897, 0.5511707067489624, 0.5186771750450134, 0.5446543097496033, 0.4838319420814514, 1.1552469730377197, 0.17668992280960083, -1.046605110168457, -0.025309067219495773, -0.8779322504997253, -1.266541838645935, -0.5911487936973572, -1.813483715057373, -1.3537530899047852, 2.0250117778778076, 0.6847785115242004, 0.8873898983001709, -1.6885484457015991, 1.0381525754928589, 1.6188499927520752, 1.3633757829666138, -0.1762038618326187, 2.780365467071533, 0.9827119708061218, 0.8843175172805786, 3.125429391860962, 0.29005861282348633, 0.35201534628868103, -1.813173770904541, 0.9723410606384277, 1.554553747177124, -0.11000856012105942, 0.5084882974624634, -0.1689831167459488, 1.0720933675765991, 0.6497528553009033, -0.8260814547538757, 1.5589696168899536, -0.16815562546253204, -0.3244560658931732]"
Нарушение требований обеспечения безопасности и антитеррористической защищенности объектов топливно-энергетического комплекса,criminal_code,"[-0.44723403453826904, 1.206966757774353, -1.6982816457748413, 1.1588428020477295, 0.1135254055261612, -0.3345513641834259, -0.24191689491271973, 1.712820291519165, -0.41146135330200195, -1.463370442390442, -2.136582136154175, -1.2956228256225586, 1.0169872045516968, 1.8846123218536377, -0.913902759552002, 1.276341199874878, -1.3294214010238647, 1.0361511707305908, 1.0799314975738525, 0.15753044188022614, -1.72040855884552, 0.8205191493034363, 0.17524367570877075, -1.9495506286621094, 0.3537159562110901, -1.5302318334579468, -2.939164638519287, 0.9296779632568359, -0.997927188873291, -0.21807482838630676, 0.5746049284934998, -1.6006274223327637, -0.6983581185340881, 0.1319127380847931, 2.786470413208008, -1.7779747247695923, 1.0237318277359009, 0.7248451709747314, -0.2799777388572693, -1.2017840147018433, 0.9323052167892456, -2.14005970954895, 0.29017898440361023, 1.7464500665664673, -1.5786423683166504, -1.493006706237793, 0.5002495050430298, 0.06393776834011078, 1.2637044191360474, -0.024232786148786545, -0.151823490858078, -1.864627480506897, 1.1863588094711304, -1.1068695783615112, -1.1024593114852905, 1.9117152690887451, 0.29174983501434326, -0.2832369804382324, 0.19734834134578705, -3.854856014251709, -0.5727660655975342, 0.46025604009628296, -1.8042676448822021, 1.073050856590271, 0.41835057735443115, 0.777238130569458, 1.7523547410964966, -0.061832934617996216, 0.2509549558162689, 0.21691831946372986, -1.5418065786361694, 0.42156633734703064, -2.151102066040039, 0.7510343790054321, 0.9071448445320129, 1.3590532541275024, 0.41890981793403625, -1.5648226737976074, 0.840676486492157, 1.4946461915969849, 0.6174042224884033, -0.9349927306175232, 1.8594480752944946, 1.8911703824996948, 0.23779286444187164, 2.5952301025390625, 1.6568478345870972, 0.6058432459831238, -2.21368145942688, 0.24312525987625122, 1.8510948419570923, 0.20678694546222687, -0.6188910007476807, -0.08718527108430862, 0.7599315047264099, 0.5283904671669006, 0.27064940333366394, 1.3217109441757202, -0.026846395805478096, -2.137803077697754]"
Заведомо ложное заключение экспертизы промышленной безопасности,criminal_code,"[0.9223744869232178, 0.7050312161445618, 1.0864169597625732, 1.0906755924224854, -1.4903857707977295, 0.2633962631225586, 1.4921159744262695, 2.785789728164673, -0.512059211730957, -2.211461305618286, 0.746857762336731, -0.6725691556930542, -0.01731801964342594, 2.3344860076904297, -2.3640904426574707, 1.4792733192443848, -1.135019063949585, 1.4191044569015503, 1.325345516204834, 1.5820003747940063, -1.302628517150879, 1.2308969497680664, 0.4447741210460663, -1.8275368213653564, 1.9475873708724976, -1.51492178440094, 0.6243094801902771, 1.9894554615020752, -1.0504862070083618, 1.59036386013031, -1.73039972782135, -0.3567357659339905, -2.1344385147094727, -0.7736446857452393, 1.8848824501037598, -1.1898242235183716, 1.0331765413284302, 1.1435145139694214, 0.3362579345703125, -2.479428768157959, 0.09731034189462662, -2.39224910736084, 1.9148318767547607, -0.4411757290363312, -1.0712672472000122, 0.24476635456085205, 0.3989322781562805, 1.5396995544433594, 0.4316694140434265, -0.3267456591129303, 1.4111474752426147, -3.01462459564209, 0.0018749996088445187, -2.1298041343688965, -1.0299922227859497, -0.1432187855243683, 0.8237132430076599, 0.7579067349433899, -1.3615323305130005, -0.15879346430301666, 0.9546935558319092, -0.590126633644104, 1.2219786643981934, 2.2367687225341797, 1.1699267625808716, -1.583393931388855, -0.9439615607261658, -1.3378148078918457, -1.5886595249176025, -1.2745829820632935, -1.7002136707305908, -0.44149044156074524, -1.1862434148788452, -0.4630116820335388, -0.5097872018814087, -1.3680670261383057, 0.38147470355033875, -2.449314594268799, -0.8674205541610718, 1.2568005323410034, 2.487730026245117, 1.8849399089813232, 4.391839981079102, -0.4292532205581665, 1.8693643808364868, 4.52868127822876, -0.6855712532997131, 0.35464510321617126, -1.7438716888427734, 0.45098814368247986, 1.6872217655181885, -0.5192223191261292, -1.773597240447998, -0.06102548539638519, 2.2790191173553467, 1.6626911163330078, -0.027893805876374245, 2.6368045806884766, 0.9801656603813171, 0.8564602136611938]"
"Нарушение правил учета, хранения, перевозки и использования взрывчатых, легковоспламеняющихся веществ и пиротехнических изделий",criminal_code,"[-1.0186002254486084, 1.5218864679336548, -2.0914323329925537, -0.0594438873231411, 0.04118562117218971, -1.2900553941726685, -0.11409551650285721, -0.24977287650108337, 0.6338644623756409, -2.1252763271331787, -0.0713621973991394, -0.3000413179397583, 1.6309133768081665, 1.7581120729446411, 0.47058334946632385, 1.8708218336105347, -1.62879478931427, 1.1181594133377075, 0.8027589917182922, 1.4789799451828003, -1.4685330390930176, -1.4373914003372192, 0.058811355382204056, -0.4058813452720642, 0.5845134258270264, -1.3159805536270142, -1.6880263090133667, -0.9487849473953247, 0.1298130601644516, 1.0413357019424438, 0.3354554772377014, -3.8912975788116455, 0.35600745677948, -0.6212307810783386, 0.8307950496673584, 0.6671017408370972, 3.0148932933807373, 0.48429420590400696, -0.06443788856267929, -1.4304344654083252, -1.5306552648544312, -0.6392951011657715, -1.7718952894210815, 0.945442795753479, 1.3476639986038208, -1.295148491859436, -0.12850002944469452, -1.8949495553970337, -0.4400864243507385, 0.8983199000358582, -0.47140252590179443, -1.3530762195587158, 0.3850359618663788, -0.108467698097229, 0.6931439638137817, 0.7025468945503235, 1.200326919555664, -3.6625800132751465, -1.108997106552124, -2.6916487216949463, -0.2649189531803131, -0.25515708327293396, -1.4291518926620483, 2.6174988746643066, 0.7303363680839539, 0.9421352744102478, 1.9215078353881836, 0.5737028121948242, -0.9674210548400879, -1.0098243951797485, -4.099015712738037, -0.4857829511165619, -2.387692928314209, -1.2323780059814453, 0.13792766630649567, 2.6450209617614746, -1.0875070095062256, -0.9096767902374268, 0.7746456861495972, 0.6980322599411011, 2.5952982902526855, 2.73701548576355, 1.1009838581085205, 1.5768587589263916, 0.49300748109817505, 1.5835760831832886, -1.2211657762527466, 1.0148541927337646, 0.051138971000909805, 1.1102474927902222, 0.7981511950492859, -1.318981647491455, 1.027295470237732, -1.6701641082763672, 0.9767444133758545, 0.23168472945690155, -0.8141151070594788, 0.3701244592666626, 0.013924635946750641, -0.3371420204639435]"
Нарушение требований пожарной безопасности,criminal_code,"[0.05921978875994682, -0.10988518595695496, -1.1272103786468506, 1.260595440864563, 0.803422212600708, -0.9410479068756104, 1.260725736618042, 2.434251308441162, -0.7609870433807373, -1.7573503255844116, -0.848091721534729, -1.1983661651611328, 0.6657386422157288, 0.09405265003442764, -0.12583158910274506, -0.5790441036224365, -0.8246216177940369, 0.22508426010608673, 0.875990092754364, -0.283051997423172, 0.5266494154930115, -0.8751598000526428, 0.5651488304138184, -0.8537112474441528, 0.9731690883636475, -1.9119820594787598, -1.3312844038009644, -0.6657902598381042, -2.351059675216675, 0.6928108930587769, 0.720043957233429, -0.621739387512207, -1.5013624429702759, 0.01939675584435463, 1.3103426694869995, 0.6737556457519531, 1.885040283203125, 1.3260753154754639, 0.9137637615203857, -0.5108137130737305, 0.12024468183517456, -0.6720845699310303, -1.0253490209579468, 1.5450161695480347, -0.5751267671585083, -0.2619209885597229, 0.2521108388900757, 0.5274271368980408, -1.7743843793869019, -0.7382068037986755, 1.519095540046692, 0.6784142851829529, -1.5344431400299072, 0.5911951065063477, -1.5664323568344116, 1.1763423681259155, -0.9665377736091614, -0.8250619173049927, 0.18220652639865875, -2.696108102798462, -0.12162768095731735, -0.13327796757221222, -2.2381982803344727, 0.29804083704948425, -1.028715968132019, 0.270546555519104, 0.5498899221420288, -0.6070135235786438, -1.2243669033050537, -1.9673680067062378, -1.0052028894424438, 1.1685787439346313, -0.21428434550762177, -0.49603134393692017, -0.41854920983314514, -0.7054532766342163, 0.861701488494873, -0.48665329813957214, 2.1257193088531494, 2.2255940437316895, 2.3707144260406494, -0.6167817711830139, 3.630110740661621, 0.06371738761663437, -0.3429410457611084, 4.035224914550781, 0.2899594008922577, 0.38344278931617737, -0.5973414778709412, 1.0801252126693726, 1.0446832180023193, 1.3022884130477905, 0.9748988747596741, 0.933850884437561, 1.2484476566314697, -1.692579984664917, -0.9950335621833801, 2.0527608394622803, -0.5026371479034424, -1.2343627214431763]"
Незаконное обращение с ядерными материалами или радиоактивными веществами,criminal_code,"[-0.12481182813644409, 0.36224663257598877, -1.2969168424606323, -0.529785692691803, -0.38534462451934814, -0.44369322061538696, -0.19049879908561707, 2.2174017429351807, -0.6143063306808472, -0.31860971450805664, -1.2224581241607666, -0.28479093313217163, 0.031204434111714363, 0.8413946628570557, 0.8571907877922058, -0.1330033540725708, -1.1602126359939575, 0.981583833694458, 1.1120994091033936, 0.8538410663604736, -3.0940263271331787, -0.18116074800491333, -0.7479415535926819, -1.110601544380188, -0.19830818474292755, -2.7780513763427734, -3.040837287902832, 0.9541468024253845, 0.18615585565567017, -0.16915367543697357, 0.26244649291038513, -1.2370076179504395, 0.433323472738266, -0.9620577096939087, 0.8449092507362366, -1.2772014141082764, 0.4218530058860779, 2.3547449111938477, -0.14714081585407257, -1.3559436798095703, -0.7785789966583252, -0.9122042059898376, -0.846124529838562, 1.226019263267517, -0.6368445158004761, 0.8732287883758545, -0.41134729981422424, -0.33308857679367065, -1.450850248336792, 1.285741925239563, 0.6946163773536682, -0.49696215987205505, 1.0837225914001465, -0.45745110511779785, -0.7414319515228271, 1.8484185934066772, 1.4127254486083984, -0.09874442219734192, 0.3814097046852112, -2.1899607181549072, -1.549492359161377, -0.1478656381368637, -0.733229398727417, 0.027161231264472008, 0.6270117163658142, 0.23487260937690735, 1.2922723293304443, 0.277532696723938, -0.21773801743984222, -0.618604302406311, -1.7408912181854248, 0.7488808631896973, -1.7880263328552246, 0.17685462534427643, 0.7073336839675903, 0.6057512164115906, 1.1870063543319702, -1.0444700717926025, 0.1761382818222046, 0.854559600353241, 0.04658140242099762, 1.183292031288147, 2.7097599506378174, 0.3853439688682556, 0.1872876137495041, 3.136996030807495, -0.7474580407142639, 1.2466455698013306, -1.3742802143096924, 0.6952919960021973, 0.9174416661262512, -1.9723492860794067, -0.43479835987091064, -0.45869579911231995, -0.18806904554367065, -0.6260510683059692, -1.4130096435546875, 0.9266650676727295, 0.3677619993686676, -1.6143850088119507]"
Хищение либо вымогательство ядерных материалов или радиоактивных веществ,criminal_code,"[-0.8172438740730286, -0.2540997266769409, -1.1766372919082642, 0.9219852685928345, -2.3567166328430176, -0.7856388092041016, -1.1534678936004639, 0.4771140515804291, -0.8418947458267212, -0.21969227492809296, -0.1866472065448761, -0.8390257954597473, 2.4140970706939697, -0.49122509360313416, 1.1006627082824707, -0.35594096779823303, -0.2689606547355652, -0.8246640563011169, 2.133532762527466, 1.6008493900299072, 0.10198869556188583, -0.43584156036376953, -2.2202603816986084, -2.4206228256225586, -1.226072072982788, 0.8639559745788574, -1.4831745624542236, 0.2139204889535904, -0.10136421769857407, 1.595386266708374, 0.9717589616775513, -1.4894388914108276, 1.801588773727417, 0.8940953016281128, -0.18771453201770782, -1.6320306062698364, 0.3178337812423706, 0.4883478283882141, 0.2594217360019684, -1.341417908668518, -0.10259241610765457, -2.289829969406128, -3.1687705516815186, 1.7924290895462036, -0.41854557394981384, 1.2252224683761597, 0.14821146428585052, -0.1978713572025299, 0.6723819375038147, -0.8577043414115906, 0.285658061504364, -3.3109633922576904, 0.6787300705909729, 0.40964969992637634, -1.8117008209228516, 2.4856913089752197, 0.9534052014350891, -1.3951983451843262, 0.6354346871376038, -2.8393516540527344, 0.32867851853370667, -0.9073888659477234, -0.19303573668003082, 0.8620156049728394, 1.0100845098495483, 0.8077458739280701, 2.251202344894409, -1.3736275434494019, 0.7320731282234192, 0.8927251696586609, -0.5897926092147827, -0.12220003455877304, -0.7594694495201111, -0.017666075378656387, -0.0828721821308136, 1.6582611799240112, 2.1604108810424805, 0.10615319013595581, 0.9608190655708313, 0.33141282200813293, 0.6078472137451172, 2.298522710800171, 4.368844032287598, 1.5419491529464722, -1.2049939632415771, 2.09793758392334, -0.49792513251304626, -1.2174960374832153, -1.7083954811096191, 1.262933373451233, 0.6126638650894165, -2.5163004398345947, -0.6051192879676819, 0.10784830898046494, 0.6819769740104675, -0.5054212212562561, 1.7740155458450317, 0.17146354913711548, 1.4188165664672852, -0.05706234648823738]"
"Незаконные приобретение, передача, сбыт, хранение, перевозка или ношение оружия, его основных частей, боеприпасов",criminal_code,"[-1.1215722560882568, 1.30133855342865, -2.308738946914673, -0.4729805290699005, -3.0159168243408203, 0.23376856744289398, 2.4332990646362305, 1.8190861940383911, 0.16697905957698822, 0.2224520593881607, 1.0674448013305664, -2.871187925338745, 2.556245803833008, 0.32188642024993896, -0.45218247175216675, 1.934878945350647, -2.1733620166778564, -1.2030978202819824, 2.1290338039398193, 2.512044906616211, -3.673233985900879, -3.443528890609741, -2.8994030952453613, -4.096606731414795, 0.33123308420181274, -1.3721623420715332, -2.213186025619507, 0.1442440003156662, -3.011232614517212, 0.7461193799972534, -1.8231596946716309, -0.343107670545578, 0.026720333844423294, -2.529160499572754, 3.0943572521209717, 0.6145550012588501, -2.8773081302642822, 2.4773402214050293, 2.657325506210327, -1.162851095199585, 0.7865263223648071, -1.3166477680206299, -2.3710968494415283, -0.7219393253326416, -1.463925838470459, 0.4335964620113373, 3.013320207595825, -2.8038673400878906, 0.2970992624759674, -0.21500930190086365, -0.3349063992500305, -1.7322829961776733, 0.3714367151260376, 1.5464818477630615, -2.143491268157959, 0.4365748465061188, -0.6678330302238464, -0.4216096103191376, -3.4040205478668213, -0.3496714234352112, 0.41567185521125793, 0.8698427081108093, -2.5054259300231934, 0.8593388199806213, 3.7350611686706543, 0.9107059240341187, -0.5753822326660156, -1.433038353919983, 0.6768924593925476, -1.3315502405166626, -3.4431004524230957, 0.42954495549201965, -3.110400438308716, 0.5428773164749146, 0.300872266292572, 0.06889493018388748, 4.390638828277588, 1.2681957483291626, 3.566603422164917, 2.3284244537353516, 1.8257057666778564, 2.995389699935913, 2.502575635910034, 2.1159257888793945, 0.9916275143623352, 5.457494735717773, 2.3407657146453857, 1.5908008813858032, 2.4168219566345215, 0.08381989598274231, 1.858912467956543, 1.0192097425460815, -1.3659982681274414, 1.5931370258331299, 2.406142473220825, 2.748720407485962, -1.914339303970337, 0.01943451538681984, 3.413707971572876, -1.9473408460617065]"
"Незаконные приобретение, передача, сбыт, хранение, перевозка или ношение взрывчатых веществ или взрывных устройств",criminal_code,"[-1.0252879858016968, 2.038954973220825, -0.45238572359085083, 0.3075145483016968, -0.8847373127937317, -0.2830013930797577, 0.8252316117286682, 2.0819714069366455, 0.3902308940887451, 0.8204010725021362, 0.3761296570301056, -3.107114791870117, 1.6251213550567627, -0.97347491979599, 1.4756948947906494, 0.6204203367233276, -1.2906566858291626, -0.1688714176416397, 1.7695941925048828, 0.3462148606777191, -1.6474857330322266, -0.06068497896194458, -0.7225853204727173, -2.4128787517547607, 1.0372507572174072, -0.6904188990592957, -1.9097204208374023, -0.6895087957382202, -1.403751254081726, 1.763799786567688, 0.5857837200164795, -0.4163209795951843, -0.13807320594787598, -2.2941057682037354, 2.518458127975464, -1.4268805980682373, -0.6638247966766357, 2.6370487213134766, 3.1014726161956787, -0.24429279565811157, 1.6804813146591187, -0.4613703787326813, -1.319714069366455, -0.713013231754303, -1.5203818082809448, -0.03295531123876572, 2.242605686187744, -1.560290813446045, 0.21881341934204102, -1.5032628774642944, -0.3594960570335388, -1.627187728881836, -0.8067386150360107, 1.361109733581543, -0.5600939989089966, 0.20112642645835876, -0.9480852484703064, -0.0683818981051445, -2.4776604175567627, -0.13470403850078583, -0.8467679619789124, -1.2881388664245605, -1.7817111015319824, -0.3148295283317566, 1.2740987539291382, 0.7963964939117432, 1.5946484804153442, -1.9634474515914917, 0.7784157991409302, -1.8315149545669556, -1.0607472658157349, 0.7500230073928833, -2.237006902694702, 0.05869957059621811, 0.8483244180679321, -0.07043475657701492, 2.664456844329834, -0.14075899124145508, 0.9023792743682861, 2.5322439670562744, -0.14056333899497986, 0.9015945792198181, 2.1469900608062744, 2.3580892086029053, 1.0054916143417358, 4.042263984680176, 0.29980728030204773, 0.5037570595741272, -0.325252890586853, 2.0001118183135986, -0.588651716709137, 1.490540623664856, -0.36718615889549255, -0.6583031415939331, 1.5700031518936157, 1.2677602767944336, -0.827962338924408, -0.11403529345989227, 1.8153252601623535, -1.1673376560211182]"
Незаконное изготовление оружия,criminal_code,"[-2.09061336517334, 0.1710553914308548, -0.6940091252326965, -0.13747653365135193, -4.337064743041992, 0.5193089842796326, 1.2071428298950195, 4.600752830505371, -1.514897108078003, 1.5895856618881226, 0.05724656581878662, -2.9459593296051025, 0.9782527089118958, -0.9238125681877136, 0.6766709089279175, 0.8133965730667114, 0.731440007686615, 1.5365782976150513, 0.5047788023948669, -0.5958847999572754, -1.3600587844848633, -1.801087737083435, -2.950382947921753, -2.666409492492676, 0.729026198387146, -0.25235387682914734, -1.3650423288345337, 3.1854991912841797, -2.4544973373413086, 2.795673370361328, 0.5674496293067932, 0.557519257068634, -0.38127046823501587, -1.0375547409057617, 4.005374908447266, -2.209498405456543, -1.0941849946975708, 2.916440486907959, 0.44778308272361755, -1.8082246780395508, 0.9355018734931946, -1.6595442295074463, -2.5784332752227783, -0.4368400573730469, -1.351494312286377, 0.05414523929357529, 1.2336156368255615, -2.2928333282470703, 2.490732431411743, -0.12534406781196594, -2.5213816165924072, -0.13435736298561096, 0.8835331797599792, -0.46726182103157043, -0.48223719000816345, 0.5808677077293396, 0.980086088180542, 1.267526626586914, -3.7016379833221436, 0.1836387664079666, 0.7065426707267761, -1.7189700603485107, -1.6703641414642334, 0.9842063188552856, 1.803428053855896, 1.466629147529602, -0.8869264721870422, -0.9132279753684998, 0.3770967721939087, -1.538437008857727, -1.1695194244384766, 0.7409252524375916, -3.1889657974243164, 2.2328402996063232, 0.8860453367233276, 1.0834840536117554, 2.3662450313568115, 2.898887872695923, 2.113891124725342, 0.5400409698486328, 1.3492165803909302, 1.3950166702270508, 4.07335090637207, 0.9798631072044373, 3.0224382877349854, 4.073258399963379, 0.4875386953353882, 1.665451169013977, 1.6338878870010376, 2.4158570766448975, 0.3161941170692444, -0.14480581879615784, 0.2620757520198822, -0.3757282793521881, 2.7765414714813232, 2.060129404067993, -0.9127835631370544, 1.9723504781723022, 1.5486773252487183, 0.17541968822479248]"
"Незаконное изготовление взрывчатых веществ, незаконные изготовление, переделка или ремонт взрывных устройств",criminal_code,"[-1.3111367225646973, 1.1550447940826416, -0.3995407819747925, -0.004767230246216059, -1.7762103080749512, 0.37083807587623596, 0.3631989359855652, 2.9746501445770264, -1.0720678567886353, -0.11278633773326874, -0.2407260239124298, -2.967548370361328, 1.143841028213501, -1.4453167915344238, 1.127036213874817, 1.8137894868850708, -1.0797303915023804, 0.08613450080156326, 1.9985250234603882, -0.4103793799877167, -0.1322840303182602, 0.0694584995508194, -1.4439588785171509, -2.2524466514587402, 1.5043267011642456, -0.677970826625824, -1.3831373453140259, 1.418103814125061, -0.5690243244171143, 2.5389599800109863, 0.09163699299097061, 0.29856520891189575, -0.6836622953414917, -1.4989923238754272, 2.6211514472961426, -1.6094292402267456, -0.28236931562423706, 3.7474148273468018, 0.9114859700202942, -1.1085731983184814, 1.399710774421692, -1.272767186164856, -1.7792222499847412, -0.8310238718986511, -2.0724968910217285, -0.22420720756053925, 1.651556372642517, -1.380734920501709, 0.1442175805568695, -0.9871974587440491, -1.3643980026245117, -1.8423446416854858, 0.7195963263511658, 0.15651339292526245, 0.15017612278461456, 0.01030341349542141, -0.10452156513929367, 1.0148828029632568, -2.407059907913208, 0.16869598627090454, -0.42757388949394226, -0.997972846031189, -1.7395330667495728, -0.41838422417640686, 0.965664267539978, 0.5209446549415588, 1.1790626049041748, -1.6613776683807373, 0.3202500343322754, -1.367136836051941, -0.4324989914894104, 0.7126360535621643, -3.402803421020508, 0.9658488035202026, 1.1382815837860107, 0.11814846843481064, 2.3292195796966553, 0.4069967567920685, 1.6366779804229736, 1.180675745010376, 0.37619447708129883, -0.37718552350997925, 2.8986546993255615, 1.5739946365356445, 1.6163617372512817, 3.058034896850586, -0.25747084617614746, 0.07284224033355713, 0.6261141300201416, 2.4209327697753906, -0.7293196320533752, 0.9513437151908875, 0.4798315167427063, -0.7746068239212036, 1.904295802116394, 1.5432779788970947, -0.692528247833252, 0.7744107842445374, 1.5372027158737183, -0.2359204888343811]"
